==6243== Memcheck, a memory error detector
==6243== Copyright (C) 2002-2017, and GNU GPL'd, by Julian Seward et al.
==6243== Using Valgrind-3.13.0 and LibVEX; rerun with -h for copyright info
==6243== Command: ./bank input-1.txt
Account #8028716243309826 balance: 1576101.456300
Account #7966380955913694 balance: 2913560.067940
Account #8028716243309826 balance: 1576101.456300
Account #3491588839892013 balance: 3905350.708100
Account #3491588839892013 balance: 3905815.408100
Account #3491588839892013 balance: 3905815.408100
Account #8028716243309826 balance: 1574566.296300
Account #9980216556183046 balance: 2221619.154380
Account #6847226299857821 balance: 446619.686080
Account #9980216556183046 balance: 2219423.494380
Account #7966380955913694 balance: 2912670.957940
Account #8028716243309826 balance: 1571494.176300
Account #9980216556183046 balance: 2219235.854380
Account #1093278990669429 balance: 1152641.061080
Account #8028716243309826 balance: 1571494.176300
Account #8028716243309826 balance: 1569617.276300
Account #3491588839892013 balance: 3902110.508100
Account #7966380955913694 balance: 2918441.447940
Account #7966380955913694 balance: 2918292.677940
Account #2076962079974167 balance: 4163735.023600
Account #4659001911688512 balance: 674563.764740
Account #8255171551994747 balance: 3291571.391850
Account #8028716243309826 balance: 1568499.436300
Account #2076962079974167 balance: 4163059.333600
Account #8028716243309826 balance: 1568499.436300
Account #8028716243309826 balance: 1568810.806300
Account #0793710490620664 balance: 4620057.512280
Account #4659001911688512 balance: 676195.844740
Account #7966380955913694 balance: 2919436.877940
Account #7966380955913694 balance: 2919158.757940
Account #9980216556183046 balance: 2223045.604380
Account #3491588839892013 balance: 3897792.618100
Account #4659001911688512 balance: 676857.984740
Account #3491588839892013 balance: 3896029.038100
Account #7966380955913694 balance: 2919952.407940
Account #9980216556183046 balance: 2225102.074380
Account #0793710490620664 balance: 4614348.972280
Account #4659001911688512 balance: 680755.554740
Account #0793710490620664 balance: 4606050.692280
Account #9980216556183046 balance: 2226081.714380
Account #6847226299857821 balance: 451841.976080
Account #0793710490620664 balance: 4606706.572280
Account #7966380955913694 balance: 2914224.477940
Account #8028716243309826 balance: 1566359.086300
Account #0793710490620664 balance: 4607109.982280
Account #8028716243309826 balance: 1566359.086300
Account #4659001911688512 balance: 687347.054740
Account #6847226299857821 balance: 451855.096080
Account #0793710490620664 balance: 4604335.932280
Account #6847226299857821 balance: 448204.836080
Account #8255171551994747 balance: 3286302.041850
Account #3491588839892013 balance: 3902007.168100
Account #6847226299857821 balance: 451819.766080
Account #8028716243309826 balance: 1565627.646300
Account #7966380955913694 balance: 2911821.307940
Account #1093278990669429 balance: 1152949.121080
Account #4659001911688512 balance: 685933.104740
Account #8255171551994747 balance: 3288608.441850
Account #8255171551994747 balance: 3287803.181850
Account #9980216556183046 balance: 2234813.864380
Account #7966380955913694 balance: 2908919.907940
Account #4659001911688512 balance: 686517.094740
Account #3491588839892013 balance: 3905864.548100
Account #9980216556183046 balance: 2234456.534380
Account #6847226299857821 balance: 456034.236080
Account #8028716243309826 balance: 1566728.316300
Account #9980216556183046 balance: 2235715.254380
Account #1093278990669429 balance: 1149119.641080
Account #0793710490620664 balance: 4599893.002280
Account #8028716243309826 balance: 1566728.316300
Account #8028716243309826 balance: 1566728.316300
Account #0793710490620664 balance: 4601572.162280
Account #8028716243309826 balance: 1566728.316300
Account #9980216556183046 balance: 2236644.624380
Account #9980216556183046 balance: 2236644.624380
Account #6847226299857821 balance: 455166.636080
Account #6847226299857821 balance: 455166.636080
Account #9980216556183046 balance: 2235787.954380
Account #8028716243309826 balance: 1566879.606300
Account #4659001911688512 balance: 682502.984740
Account #0793710490620664 balance: 4599378.962280
Account #9980216556183046 balance: 2236468.064380
Account #8028716243309826 balance: 1566295.466300
Account #4659001911688512 balance: 680881.874740
Account #8028716243309826 balance: 1566295.466300
Account #2076962079974167 balance: 4168624.113600
Account #8255171551994747 balance: 3288261.021850
Account #9980216556183046 balance: 2234297.744380
Account #0793710490620664 balance: 4610850.512280
Account #0793710490620664 balance: 4606708.922280
Account #9980216556183046 balance: 2235417.634380
Account #7966380955913694 balance: 2898239.067940
Account #6847226299857821 balance: 462290.986080
Account #8255171551994747 balance: 3288916.721850
Account #2076962079974167 balance: 4161742.893600
Account #7966380955913694 balance: 2901613.647940
Account #9980216556183046 balance: 2235612.214380
Account #9980216556183046 balance: 2235681.694380
Account #6847226299857821 balance: 459219.926080
Account #6847226299857821 balance: 460070.876080
Account #9980216556183046 balance: 2238984.084380
Account #4659001911688512 balance: 685864.774740
Account #4659001911688512 balance: 689562.514740
Account #3491588839892013 balance: 3914119.148100
Account #4659001911688512 balance: 691516.114740
Account #8028716243309826 balance: 1568304.166300
Account #8028716243309826 balance: 1568304.166300
Account #0793710490620664 balance: 4603785.652280
Account #2076962079974167 balance: 4155982.153600
Account #9980216556183046 balance: 2242896.514380
Account #2076962079974167 balance: 4155632.023600
Account #8255171551994747 balance: 3290846.071850
Account #8255171551994747 balance: 3292284.081850
Account #2076962079974167 balance: 4154593.873600
Account #0793710490620664 balance: 4609280.842280
Account #9980216556183046 balance: 2245454.694380
Account #6847226299857821 balance: 464833.346080
Account #0793710490620664 balance: 4606968.012280
Account #8255171551994747 balance: 3294774.501850
Account #2076962079974167 balance: 4155638.713600
Account #3491588839892013 balance: 3907305.178100
Account #3491588839892013 balance: 3905747.238100
Account #3491588839892013 balance: 3905664.548100
Account #7966380955913694 balance: 2894986.767940
Account #8255171551994747 balance: 3296864.531850
Account #6847226299857821 balance: 463654.206080
Account #2076962079974167 balance: 4156879.073600
Account #0793710490620664 balance: 4603774.302280
Account #3491588839892013 balance: 3902483.548100
Account #7966380955913694 balance: 2896301.807940
Account #4659001911688512 balance: 698980.514740
Account #9980216556183046 balance: 2245336.634380
Account #2076962079974167 balance: 4162125.063600
Account #6847226299857821 balance: 465894.886080
Account #2076962079974167 balance: 4156229.393600
Account #9980216556183046 balance: 2241761.224380
Account #0793710490620664 balance: 4607678.312280
Account #2076962079974167 balance: 4157007.663600
Account #8255171551994747 balance: 3285757.271850
Account #8028716243309826 balance: 1570933.726300
Account #2076962079974167 balance: 4157079.003600
Account #1093278990669429 balance: 1153335.511080
Account #0793710490620664 balance: 4602027.722280
Account #9980216556183046 balance: 2249893.384380
Account #6847226299857821 balance: 476693.236080
Account #8255171551994747 balance: 3290648.551850
Account #0793710490620664 balance: 4603794.472280
Account #6847226299857821 balance: 475512.796080
Account #4659001911688512 balance: 700383.394740
Account #3491588839892013 balance: 3894059.748100
Account #8255171551994747 balance: 3289513.511850
Account #7966380955913694 balance: 2902423.657940
Account #6847226299857821 balance: 476477.186080
Account #6847226299857821 balance: 476477.186080
Account #3491588839892013 balance: 3893949.998100
Account #8255171551994747 balance: 3292371.541850
Account #8255171551994747 balance: 3289314.141850
Account #8028716243309826 balance: 1568426.686300
Account #9980216556183046 balance: 2248054.024380
Account #8028716243309826 balance: 1569328.686300
Read command called by 180696832
Account #4659001911688512 balance: 701880.104740
Account #7966380955913694 balance: 2897957.637940
Account #9980216556183046 balance: 2248230.474380
Account #0793710490620664 balance: 4595609.282280
Account #3491588839892013 balance: 3895987.858100
Account #2076962079974167 balance: 4155031.723600
Account #8028716243309826 balance: 1570659.706300
Account #9980216556183046 balance: 2246164.964380
Account #8028716243309826 balance: 1571130.386300
Account #1093278990669429 balance: 1150622.061080
Account #8255171551994747 balance: 3283957.211850
Account #2076962079974167 balance: 4157817.383600
Account #8028716243309826 balance: 1571130.386300
Account #8028716243309826 balance: 1569470.436300
Account #8255171551994747 balance: 3281079.291850
Account #7966380955913694 balance: 2896996.747940
Account #1093278990669429 balance: 1151753.861080
Account #0793710490620664 balance: 4606843.032280
Account #1093278990669429 balance: 1151753.861080
Account #6847226299857821 balance: 489319.716080
Account #0793710490620664 balance: 4604330.562280
Account #0793710490620664 balance: 4603068.582280
Account #2076962079974167 balance: 4158216.253600
Account #6847226299857821 balance: 486194.826080
Account #0793710490620664 balance: 4602902.692280
Account #2076962079974167 balance: 4156059.193600
Account #8028716243309826 balance: 1571461.086300
Account #6847226299857821 balance: 484874.516080
Account #2076962079974167 balance: 4155453.893600
Account #9980216556183046 balance: 2240985.674380
Account #4659001911688512 balance: 712965.414740
Account #2076962079974167 balance: 4150788.703600
Account #1093278990669429 balance: 1147619.941080
Account #2076962079974167 balance: 4150102.863600
Account #6847226299857821 balance: 487511.956080
Account #1093278990669429 balance: 1152167.581080
Account #4659001911688512 balance: 713903.114740
Account #4659001911688512 balance: 713903.114740
Account #8028716243309826 balance: 1574992.496300
Account #8028716243309826 balance: 1574992.496300
Account #9980216556183046 balance: 2244271.144380
Account #9980216556183046 balance: 2242443.004380
Account #2076962079974167 balance: 4156955.573600
Account #8255171551994747 balance: 3282512.031850
Account #3491588839892013 balance: 3882604.658100
Account #3491588839892013 balance: 3882604.658100
Account #4659001911688512 balance: 716932.134740
Account #6847226299857821 balance: 490190.746080
Account #8255171551994747 balance: 3283986.171850
Account #8028716243309826 balance: 1575879.076300
Account #8028716243309826 balance: 1575879.076300
Account #7966380955913694 balance: 2893174.297940
Account #8028716243309826 balance: 1576779.256300
Account #8028716243309826 balance: 1576779.256300
Account #9980216556183046 balance: 2239384.264380
Account #6847226299857821 balance: 496012.716080
Account #6847226299857821 balance: 494695.446080
Account #1093278990669429 balance: 1151073.201080
Account #6847226299857821 balance: 494695.446080
Account #3491588839892013 balance: 3884563.378100
Account #8255171551994747 balance: 3277092.091850
Account #6847226299857821 balance: 497814.966080
Account #8255171551994747 balance: 3277092.091850
Account #6847226299857821 balance: 497795.126080
Account #4659001911688512 balance: 713482.594740
Account #9980216556183046 balance: 2238092.734380
Account #1093278990669429 balance: 1157250.431080
Account #2076962079974167 balance: 4163562.333600
Account #8028716243309826 balance: 1575897.406300
Account #8028716243309826 balance: 1575897.406300
Account #6847226299857821 balance: 502154.936080
Account #2076962079974167 balance: 4164661.953600
Account #8255171551994747 balance: 3281410.101850
Account #4659001911688512 balance: 714216.534740
Account #6847226299857821 balance: 500638.636080
Account #8028716243309826 balance: 1574697.516300
Account #9980216556183046 balance: 2239311.274380
Account #0793710490620664 balance: 4596497.472280
Account #1093278990669429 balance: 1156618.531080
Account #3491588839892013 balance: 3888815.208100
